Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Singapore,SGP,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,40.29613119,,29.70284796,22.74715661,,,,,50.72003522,48.20973106,42.16591046,42.33187122,38.3122128,34.13312229,33.42564064,32.96926397,28.73509663,29.47285136,32.32772717,32.92618214,35.84456544,34.65898874,36.59881097,36.81936589,34.5393658,34.0750827,32.6451969,30.55071755,30.81389834,30.62460997,30.22670754,30.99866778,29.87582904,32.35813746,36.88733021,37.69687019,36.91877888,36.21470561,33.98712752,35.31229499,37.27174584,37.7362501,38.76418026,44.13103825,45.0189202,46.22827342,47.35217489,48.70703174,49.60840057,48.04611778,49.10269265,49.23241808,49.81918569,50.86973481,51.42684081,50.99533293,48.76583772,50.26946483,49.95263874,
Singapore,SGP,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,57.8411081,,68.29554581,74.93101824,,,,,43.74842787,45.37112969,50.61503066,51.60405751,56.29440675,60.17602271,60.91905175,61.92488966,65.80974654,65.3529021,62.72110781,62.07131846,59.23710911,60.90135774,59.15645533,58.95282856,61.15389668,61.67936386,63.28428268,65.31249197,65.37636312,66.04332365,65.94790461,65.41927392,67.07758035,65.47201283,61.50855164,61.80793885,62.54141814,63.57287183,65.81666085,64.54052518,62.45303291,62.0310712,60.95316411,55.5715353,54.65000043,53.39375087,52.25058203,50.91183736,49.84601627,51.29178523,50.27024256,48.85913072,49.30485465,48.3843666,47.75246422,48.39897588,50.78766373,49.68919467,50.00185291,
Singapore,SGP,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,1136000000,1081000000,1116000000,1135000000,906000000,981000000,1102000000,1140000000,1271000000,1549000000,1554000000,1761000000,2189000000,3653000000,5810000000,5376000000,6585000000,8241000000,10134000000,14233000000,19376000000,20967000000,20787000000,21833000000,24070000000,22812000000,22495000000,28687000000,39306000000,44665000000,52730000000,58966000000,63472000000,74012000000,96825000000,1.18268E+11,1.25014E+11,1.24985E+11,1.09895E+11,1.1468E+11,1.37804E+11,1.21751E+11,1.25177E+11,1.59902E+11,1.98637E+11,2.29649E+11,2.71807E+11,2.99308E+11,3.38176E+11,2.69832E+11,3.51867E+11,4.09503E+11,4.08393E+11,4.1025E+11,4.09304E+11,3.46638E+11,3.38082E+11,3.73237E+11,4.12629E+11,
Singapore,SGP,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,0.238815475,,0.444801384,0.30284676,,,,,1.432209785,1.004746069,1.360522358,1.551432814,1.436531151,1.59293726,2.838963736,4.15120435,4.381707175,4.43341185,5.113506347,5.950941906,5.802735515,6.097489808,5.487304665,4.637037644,5.155320965,3.594333516,2.970242287,2.724513395,2.391316808,2.13110276,2.228787256,2.782784709,2.516454004,2.059895239,1.645602142,1.450517713,1.407441405,1.474211733,1.834436386,1.452742524,1.354047147,1.614765554,1.658015716,1.514873415,1.539642992,2.266102326,1.909692732,1.956499903,2.223275197,2.179780344,1.831152364,1.792395741,1.965072378,2.220799329,2.241815871,2.249883451,2.12244908,1.702723258,1.593120151,
Singapore,SGP,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,1.43040032,1.647547523,1.460921268,1.498563437,1.780616246,1.769105115,1.998121494,1.444764927,1.608270219,1.252713559,1.045504965,1.208003221,0.878873096,1.023244343,1.364488141,1.945788453,2.392718899,2.30880688,2.461353469,2.14074221,2.224324333,2.690782986,2.166568309,2.155412847,1.797375613,1.596135912,2.695714556,2.533985777,1.553360421,1.475192782,1.557278589,1.457293116,1.399073724,1.982272893,1.641562163,1.728333802,1.322567634,1.286359155,1.135501301,1.172381836,1.096132304,1.08302983,1.197953611,1.062588815,1.377584223,1.699811238,1.381053376,1.215301713,1.205765462,1.212816762,1.071098061,1.24094306,1.2083232,1.292808404,1.140452153,1.069063025,0.883191872,
Singapore,SGP,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,,,26.23628696,27.45945503,31.0309818,30.33223632,28.06084301,25.42490545,23.50396461,23.24056153,27.52863849,33.27494431,40.9227912,44.28601072,40.04730395,41.5208471,44.34303515,42.4241048,44.74420399,44.86134061,46.70017975,48.16490597,48.49338983,49.08568596,50.25498779,51.20736372,59.31397496,66.11633953,70.28074336,71.63587448,71.57448935,72.54586609,76.69389214,78.40965206,82.32743224,83.90978047,83.51707579,84.22166264,85.65067692,86.28292671,85.64343332,84.69315679,84.82718395,53.26889495,83.68601546,49.25681259,46.77188647,75.84906549,69.79297828,73.39653295,72.48279904,68.06599538,69.67898906,70.37792315,70.9757224,76.98508499,79.07355963,76.64471717,75.09603101,
Singapore,SGP,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,0.436161776,0.534927627,0.556173526,0.43258832,0.609331476,0.770712909,0.941915228,1.154345006,1.124914409,0.908422951,0.83862326,0.875152999,1.140153572,1.038062284,1.713562457,1.764725469,1.317628269,0.998751561,0.695348151,0.832254719,1.042329878,1.415278991,1.43784694,15.58245783,15.64542067,18.10549627,13.79614394,12.14507599,9.198940014,10.07369034,11.14518934,12.40607211,10.99752974,11.64141474,12.9578819,15.74509918,14.03865766,15.17200052,14.629367,14.8111419,14.9276519,15.36453957,15.89423182,16.26461465,16.92885453,17.27487384,17.80949208,
Singapore,SGP,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.97448227,52.21655455,51.40330386,47.75079638,47.89021951,15.8823203,14.45642849,34.13978262,34.24130861,33.62079217,34.3328829,28.91076562,28.40042295,29.93592724,29.95003384,33.45747453,32.80219378,32.02107687,,
Singapore,SGP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,17.10346392,16.85475328,18.23190781,19.92171881,22.98783323,25.7123704,27.32804474,24.40819856,23.17706175,25.72342918,24.58496949,19.8433341,32.10003829,33.63792367,29.69292481,30.10796122,28.28827642,23.9573052,25.19772109,27.3096118,27.5368206,28.01041375,25.61679538,26.98072901,20.45325771,15.8205967,12.46966018,15.10380046,17.8525474,16.98219622,13.04574476,12.22647636,9.403798375,6.831716321,9.58180829,8.787706617,7.532679502,7.91193425,7.336951944,7.559368268,7.702176386,8.434344555,9.832151146,12.00698724,12.93045518,13.74967751,18.49821871,15.36939056,16.23425829,19.80421976,18.56055849,17.52370763,16.88096349,12.60087569,11.36683857,13.12282313,13.46257803,
Singapore,SGP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,,,17.92995867,20.0929848,18.40593582,18.22138114,17.18620539,18.41537978,17.62367313,14.75193632,16.38138986,15.46089567,12.64533385,9.493022858,8.617486883,9.509026561,7.839054405,9.850190557,9.407473181,8.760476559,8.114585797,7.319848785,7.728865445,6.375982445,9.186042362,8.069955118,7.985981055,6.606129761,6.085846921,5.759097613,5.216022586,5.595156526,5.587837422,5.001140792,4.502689726,3.954124879,3.632556278,3.535538866,3.428723865,2.8141068,2.247329417,2.288886611,2.28891663,1.685005678,1.818897985,1.474902148,1.435583971,1.589863513,1.721801392,1.977656342,1.957860906,2.135302599,2.175281613,2.37929157,2.612434319,2.934723299,2.980655367,2.695069191,3.343258533,
Singapore,SGP,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,,,34.3764241,30.64904115,27.16101642,26.16126358,26.46588406,25.28000368,26.17931872,33.44893095,28.33735139,20.98675858,17.51631242,23.10887431,17.07783997,12.48471656,15.238667,14.10591289,13.73836379,13.18206582,10.27993161,7.374270702,5.582108785,6.183330754,5.699547497,4.425608489,4.345478061,4.358879436,4.465175103,3.651240518,2.558771073,2.02399843,1.779235602,1.350218592,1.125411061,1.082677605,0.842661464,0.685997884,0.687222714,0.563958108,0.459300851,0.433972079,0.404116124,0.351871122,0.346835,0.324119173,0.318213488,0.285273542,0.284420497,0.230458916,0.288721677,0.316259286,0.255130172,0.30037744,0.327516908,0.438846487,0.558206467,0.58414277,0.601054493,
Singapore,SGP,Export unit value index (2000 = 100),TX.UVI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,123,129,124,120,114,108,94,100,104,106,115,114,113,112,113,120,119,112,97,96,100,92.7,90.6606,89.8446546,94.15719802,98.30011473,104.3947218,107.0369523,117.4141848,104.4986245,112.4405199,127.2826685,127.5372339,121.6960286,118.6329395,98.05842882,95.19414212,99.45979163,106.3006361,
Singapore,SGP,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,11.43092829,11.7948107,12.1654786,13.20268884,15.32185046,15.32792952,17.36586098,20.81659458,27.42572785,30.57459788,33.27328165,37.53487664,40.7604696,47.95352457,62.17975871,71.51945275,76.2342033,80.98005138,82.21373431,86.68713051,100,95.30835613,100.1945563,129.1516112,150.8943046,165.5936558,183.9910689,197.8119503,203.8863519,184.1093539,220.9254285,230.8277461,231.1754648,241.1040419,246.5422352,251.7160549,252.3990875,267.1625233,278.4804479,
Singapore,SGP,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.20914419,62.94057189,67.424518,70.5202738,75.46894899,78.55102094,78.1323402,78.87728271,78.71945971,78.39261845,80.34192897,78.8891411,78.11405367,0,74.24322324,62.74582905,62.08424136,71.6552109,67.08772543,69.85240755,68.99058299,63.7140181,64.49056305,66.36101697,66.47566462,71.11401196,71.68933174,70.86961893,,
Singapore,SGP,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,126.8041237,130.3030303,131.9148936,129.0322581,125.2747253,125.5813953,122.0779221,116.2790698,115.5555556,113.9784946,116.1616162,112.8712871,109.7087379,109.8039216,105.6074766,104.3478261,104.3859649,104.6728972,104.3010753,103.2258065,100,96.06217617,94.51590371,90.84894334,90.75821698,89.41726144,88.25537877,87.34372317,86.901208,87.63895472,87.12531287,84.76501941,83.89869053,85.46193273,85.85894054,90.71352725,89.48242513,87.37355389,86.18788792,
Singapore,SGP,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,,,,,,,,,,,,,24.9260355,22.82676673,17.736022,17.62637363,16.73753382,15.58357582,15.25714286,13.33483755,11.52230123,11.59994134,13.41161122,14.99305292,15.09056693,17.45600414,17.11986343,17.40414206,16.22689921,19.62068289,20.98924288,20.36217613,26.65664121,28.0373213,28.02882585,21.49990235,22.08836972,19.11867087,15.87307204,16.52659768,16.55472937,20.98964979,24.66221377,21.07548589,18.73258455,18.35210955,17.38564694,18.03206642,18.08894442,18.9063708,18.63890857,18.20944348,17.43593083,16.32745911,15.34916363,14.64921277,15.22289756,13.72092234,13.77861123,
Singapore,SGP,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,,,,,,,,,,,,,35.65088757,38.33646029,46.65444546,42.76923077,40.66486278,39.44390559,36.74285714,37.18411552,38.54234001,38.31940167,38.44748858,35.00063155,33.89790637,39.67391304,36.61748567,42.07248607,43.45029645,41.6584939,40.96711102,41.91434125,37.98865952,35.79180852,34.76418876,42.84812187,43.80715243,44.72311704,46.18004264,42.50675271,42.0575722,38.2941656,31.95728844,32.74054242,35.7217154,36.82301892,35.64077043,35.8445678,32.71472264,29.59996888,29.46209724,28.24485989,26.83810871,26.34645416,27.41920264,29.55146022,27.75009716,29.41196913,29.52821516,
Singapore,SGP,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,480711111.3,650696545.3,895412141.6,959389364.9,1047011646,1267934738,1539121162,2038115020,2889956996,3227636152,3581733860,3746716833,3985779584,3512487785,3766389835,4567177645,5732586308,6796740603,8575400912,9052588927,9429843050,11216612711,13799718811,21675280007,22700548270,22830459875,20264857926,25490268188,29831028889,31491483754,33269344433,39748227798,49598979231,54872769275,64811718553,74885127192,90332488531,83059042912,1.00327E+11,1.17631E+11,1.32707E+11,1.49483E+11,1.66436E+11,1.61493E+11,1.57375E+11,1.79204E+11,1.83953E+11,
Singapore,SGP,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,35.50295858,34.58411507,30.43079743,34.85714286,38.07499034,40.57549305,43.91428571,45.35198556,45.65287654,45.82783399,43.87475538,46.11595301,47.24770642,39.59627329,40.84867699,31.72773018,30.61440311,29.4363052,28.95993103,28.53415863,29.69617666,30.53184504,31.62019707,25.02603997,24.0665819,26.66053076,30.14332764,34.14913586,35.24274903,35.84113143,38.52131129,41.63312813,41.49923181,40.869987,42.83856809,41.09126835,44.41016557,47.11896142,46.97626614,48.6565419,51.18394021,52.5655618,52.91102865,51.03828444,51.30932916,51.50266743,50.69265854,
Singapore,SGP,Import value index (2000 = 100),TM.VAL.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,17.8433238,20.49277194,20.93515181,20.92823962,21.30655171,19.5363633,18.96086811,24.19933851,32.60143446,36.90653685,45.16964584,49.12490245,53.64086365,63.34980861,76.30904158,92.53929912,97.61641087,98.43323795,75.61187707,82.54487346,100,86.21650749,86.54427887,101.2434501,129.0267197,148.6840834,177.420194,195.5888364,237.6751273,182.6786577,230.9940912,271.8569995,282.2275075,277.2425583,272.2117507,220.808796,210.5907982,243.7276618,275.6554663,
Singapore,SGP,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,440460000,,515810000,583210000,,,,,1658950000,2036250000,2457730000,2823370000,3392310000,5145270000,8365800000,8135270000,9072690000,10474770000,13071260000,17647690000,24016890000,27577340000,28179260000,28164110000,28670860000,26238510000,25513810000,32627160000,43869980000,49695130001,60959125756,66268415986,72177241704,85385538234,1.02642E+11,1.24397E+11,1.31338E+11,1.32601E+11,1.01612E+11,1.11074E+11,1.34633E+11,1.1602E+11,1.16483E+11,1.36327E+11,1.72697E+11,2.00197E+11,2.38798E+11,2.63325E+11,3.19748E+11,2.45936E+11,3.10879E+11,3.66061E+11,3.79961E+11,3.73081E+11,3.66301E+11,2.97035E+11,2.82203E+11,3.24024E+11,3.7089E+11,
Singapore,SGP,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,2.549607229,,2.483472596,2.105588039,,,,,2.952469936,3.161694291,2.067761715,1.617570492,1.512538654,1.352698692,2.781084893,2.680550246,1.875959611,1.039259096,1.277688608,1.276937662,1.182542786,1.083788357,1.266321401,1.157110947,1.313214881,0.934351836,1.501814116,1.331191559,1.54132735,1.710233062,1.617657005,1.732839668,1.504429129,1.236473926,1.310060209,0.638129965,0.586257246,0.212051257,0.265147633,0.14161596,0.487731634,0.335081844,0.280822717,0.271449554,0.470815799,0.909277109,0.520932832,0.614845899,0.479092549,0.63392454,0.596336561,1.67007061,0.430914466,0.140444185,0.026206153,0.019817652,0.027626665,0.104308127,0.018288199,
Singapore,SGP,Nondiscrimination clause mentions gender in the constitution (1=yes; 0=no),SG.NOD.CONS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,
Singapore,SGP,Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no),SG.MMR.LEVE.EP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,
Singapore,SGP,Legislation exists on domestic violence (1=yes; 0=no),SG.LEG.DVAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,
Singapore,SGP,Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no),SG.LAW.NODC.HR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,
Singapore,SGP,Law mandates paid or unpaid maternity leave (1=yes; 0=no),SG.LAW.LEVE.PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,
Singapore,SGP,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,
Singapore,SGP,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,
Singapore,SGP,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,,
Singapore,SGP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,4.8,4.8,4.3,4.3,11.8,11.8,16,16,16,21.2,24.5,24.5,23.4,23.4,22.2,24.2,24.2,25.3,23.9,23.8,23,23,23
Singapore,SGP,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.111500025,2.869839907,2.490230083,2.390110016,2.441720009,2.692529917,2.451050043,2.291359901,2.249660015,2.560300112,2.584280014,3.268549919,3.94904995,,,,,3.65583992,,,,,,,,,,,,3.32136,3.55138,3.90063,4.00778,3.67701,3.21966,2.86787,2.96336,2.77936,3.03184,3.10836,3.07419,3.10851,2.89769,,,,,,
Singapore,SGP,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2846,19.46945,18.18288,21.80652,20.3052,19.81695,19.74932,20.01841,19.94286,17.19887,17.16863,19.89241,21.16143,19.95866,,,,,,
Singapore,SGP,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,15.77896976,16.69986916,17.06439972,18.01119995,18.9690094,21.67844009,14.91662025,15.04493999,15.01791954,15.87042046,15.92440033,24.38567924,32.48239136,,,,,34.03667068,,,,,,,,,,,,,,,,,,,,32.59053,34.41669,35.0615,35.63068,38.03522,35.28406,,,,,,
Singapore,SGP,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.63494,25.42215,25.46615,23.4742,25.16498,21.27119,,,,24.17258,,
Singapore,SGP,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,35.35322189,37.36618042,37.94966125,33.56813049,36.48062134,36.24597931,40.53614044,39.77088165,40.565979,43.13853073,44.58880997,39.93104935,31.75230026,,,,,34.83018112,,,,,,,,,,,,,,,,,,,,25.60021,24.81203,24.96839,23.83451,21.47359,22.96219,,,,,,
Singapore,SGP,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06672,15.74985,16.68468,,,,,,,22.2178,,
Singapore,SGP,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,42.25408936,40.55984879,38.31697845,37.52703094,39.9551506,37.83269882,40.16709137,40.11814117,40.28836823,37.66828156,36.75048828,32.84236145,32.89334869,,,,,27.62849045,,,,,,,,,,,,,,,,,,,,22.46982,21.6226,20.82998,20.24218,20.56534,21.98366,,,,,,
Singapore,SGP,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.51726,10.58552,10.9616,,,,,,,17.98776,,
Singapore,SGP,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.24129,90.79719,92.30242,89.60054,91.79642,,,,,,
Singapore,SGP,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.14134,95.38934,93.28063,93.7034,98.32074,92.96875,,,93.66751,97.74611,,
Singapore,SGP,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.24352,89.49169,87.75322,93.31075,94.77773,96.56599,,,97.83546,97.04849,,
Singapore,SGP,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9575,85.64218,87.58278,92.02393,83.37089,85.65255,,,87.63806,88.16783,,
Singapore,SGP,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,16.07605934,12.18686962,12.1840601,13.58244038,14.05714035,17.54143906,16.2097702,18.38488007,20.03768921,20.96523094,18.59030914,19.28051949,19.69201088,20.78956032,,,,,,,,,,,31.96501923,31.04896927,,,,,,,,,,,,34.52741,34.06992,35.47613,36.64145,38.11728,35.20297,,,,35.79624,37.04669,,
Singapore,SGP,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,8.891850471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.85877,78.93885,,
Singapore,SGP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,3.987979889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.57452,91.19697,,
Singapore,SGP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.480529785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.94098,84.79291,,
Singapore,SGP,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,11.9023304,9.467160225,10.10888004,9.98279953,10.39713955,15.61256981,13.68832016,13.7760601,15.14698029,10.90919018,10.24493027,10.39006042,10.14612961,11.20407963,,,,,,,,,,,13.56147957,12.15793037,13.77484989,,,,,,,,,,,12.92329,13.10251,13.84574,14.11157,13.74491,13.54991,,,,14.2604,13.34167,,
Singapore,SGP,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12756,30.43677,31.47339,33.89039,35.01882,36.97231,38.08078,39.56747,41.29612,42.44054,42.93919,43.85105,45.31815,46.70003,
Singapore,SGP,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.70516,34.18091,35.00721,37.40873,38.66226,40.18423,41.41131,42.97514,44.51578,45.75573,46.06443,47.00682,48.56263,49.97095,
Singapore,SGP,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.77034,26.91844,28.1811,30.60191,31.66641,33.98008,35.00444,36.43212,38.33273,39.41375,40.07248,40.9679,42.3339,43.69793,
Singapore,SGP,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.59645,20.09313,21.80306,22.54012,23.68023,24.5494,25.67773,27.33845,27.74241,28.21053,29.12792,30.70518,31.59559,
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.27472,22.53796,24.28256,24.9711,25.91203,26.50612,28.09944,29.71894,30.20611,30.47409,31.13059,33.25022,34.03776,
Singapore,SGP,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.08317,17.82677,19.48114,20.30797,21.60116,22.72257,23.46401,25.1599,25.47448,26.13423,27.29824,28.36425,29.35413,
Singapore,SGP,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06751,0.06463,,
Singapore,SGP,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
